21500,4
21600,6
21700,5
21800,4
21900,5
22000,4
22100,-1
22200,-1
22300,2
22400,1
22500,0
22600,0
22701,0
22800,0
22900,0
23000,0
23100,0
23200,0
23300,0
23400,0
23500,1
23600,0
23700,0
23800,0
23900,0
24000,0
24100,0
24200,0
24300,0
24400,0
24500,0
24600,0
24700,0
24800,0
24900,0
25000,0
25100,-1
25200,0
25300,0
25400,0
25500,0
25600,0
25700,0
25800,0
25901,0
26000,0
26100,0
26200,0
26300,0
26400,0
26500,0
26600,0
26700,0
26800,0
26900,0
27000,0
27100,0
27200,1
27300,0
27400,0
27500,2
27600,1
27700,3
27800,10
27900,12
28000,8
28100,4
28200,4
28300,-1
28400,0
28500,6
28600,6
28700,0
28800,-1
28900,0
29000,1
29101,0
29200,0
29300,0
29400,0
29500,1
29600,0
29700,1
29800,8
29900,14
30000,7
30100,7
30200,9
30300,12
30400,15
30500,14
30600,14
30700,14
30800,13
30900,13
31000,8
31100,6
31200,6
31300,1
31400,-2
31500,1
31600,4
31700,3
31800,1
31900,0
32000,3
32100,6
32200,6
32301,1
32400,2
32500,7
32600,5
32700,3
32800,0
32900,1
33000,0
33100,0
33200,0
33300,1
33400,0
33500,0
33600,0
33700,0
33800,0
33900,0
34000,0
34100,0
34200,0
34300,0
34400,0
34500,0
34600,0
34700,1
34800,0
34900,0
35000,0
35100,0
35200,0
35300,0
35400,0
35501,0
35600,0
35700,0
35800,0
35900,0
36000,0
36100,0
36200,0
36300,0
36400,0
36500,0
36600,0
36700,0
36800,0
36900,0
37000,0
37100,0
37200,0
37300,0
37400,0
37500,0
37600,0
37700,0
37800,0
37900,0
38000,1
38100,1
38200,0
38300,-1
38400,-1
38500,-1
38600,1
38701,1
38800,0
38900,-1
39000,1
39100,1
39200,1
39300,8
39400,13
39500,8
39600,10
39700,11
39800,10
39900,9
40000,10
40100,7
40200,7
40300,10
40400,8
40500,2
40600,7
40700,12
40800,11
40900,12
41000,15
41100,15
41200,17
41300,17
41400,17
41500,13
41600,10
41700,6
41800,2
41901,-2
42000,-1
42100,-1
42200,0
42300,0
42400,0
42500,0
42600,0
42700,1
42800,0
42900,0
43000,0
43100,0
43200,1
43300,0
43400,0
43500,0
43600,0
43700,0
43800,0
43900,0
44000,-1
44100,0
44200,0
44300,0
44400,0
44500,0
44600,0
44700,0
44800,0
44900,0
45000,0
45101,0
45200,0
45300,1
45400,0
45500,0
45600,0
45700,0
45800,0
45900,0
46000,0
46100,0
46200,0
46300,1
46400,3
46500,2
46600,7
46700,11
46800,6
46900,-3
47000,-2
47100,8
47200,13
47300,9
47400,7
47500,9
47600,10
47700,11
47800,9
47900,6
48000,1
48100,-2
48200,-1
48301,3
48400,3
48500,1
48600,-1
48700,1
48800,1
48900,0
49000,1
49100,4
49200,5
49300,9
49400,9
49500,2
49600,6
49700,12
49800,14
49900,13
50000,11
50100,12
50200,12
50300,13
50400,9
50500,2
50600,2
50700,1
50800,0
50900,1
51000,1
51100,1
51200,0
51300,0
51400,1
51501,0
51600,0
51700,0
51800,0
51900,0
52000,0
52100,0
52200,0
52300,0
52400,1
52500,0
52600,1
52700,0
52800,0
52900,0
53000,0
53100,0
53200,0
53300,0
53400,0
53500,1
53600,0
53700,1
53800,7
53900,13
54000,11
54100,7
54200,11
54300,12
54400,14
54500,12
54600,8
54701,10
54800,10
54900,8
55000,4
55100,1
55200,2
55300,3
55400,8
55500,11
55600,7
55700,8
55800,5
55900,2
56000,5
56100,7
56200,8
56300,5
56400,1
56500,1
56600,4
56700,5
56800,5
56900,2
57000,-2
57100,-1
57200,2
57300,1
57400,4
57500,2
57600,-2
57700,0
57800,1
57901,0
58000,-1
58100,0
58200,1
58300,0
58400,0
58500,0
58600,0
58700,0
58800,0
58900,0
59000,0
59100,0
59200,0
59300,0
59400,0
59500,0
59600,0
59700,0
59800,0
59900,0
60000,0
60100,0
60200,0
60300,0
60400,0
60500,0
60600,0
60700,0
60800,0
60900,0
61000,0
61101,0
61200,0
61300,1
61400,1
61500,4
61600,3
61700,0
61800,-1
61900,0
62000,1
62100,0
62200,3
62300,6
62400,7
62500,9
62600,9
62700,6
62800,3
62900,2
63000,1
63100,-1
63200,1
63300,5
63400,9
63500,6
63600,2
63700,6
63800,7
63900,5
64000,6
64100,6
64200,5
64301,4
64400,2
64500,5
64600,3
64700,-2
64800,0
64900,2
65000,0
65100,-1
65200,0
65300,0
65400,0
65500,0
65600,0
65700,0
65800,0
65900,0
66000,1
66100,0
66200,0
66300,0
66400,0
66500,-1
66600,0
66700,0
66800,0
66900,0
67000,0
67100,0
67200,0
67300,0
67400,0
67501,0
67600,1
67700,0
67800,1
67900,0
68000,0
68100,0
68200,0
68300,0
68400,0
68500,0
68600,0
68700,0
68800,1
68900,2
69000,6
69100,5
69200,-1
69300,-1
69400,1
69500,0
69600,0
69700,1
69800,0
69900,2
70000,8
70100,9
70200,6
70300,5
70400,7
70500,6
70600,3
70701,4
70800,6
70900,5
71000,0
71100,2
71200,7
71300,6
71400,3
71500,0
71600,1
71700,2
71800,0
71900,1
72000,3
72100,6
72200,5
72300,3
72400,6
72500,10
72600,9
72700,8
72800,8
72900,6
73000,7
73100,3
73200,1
73300,1
73400,6
73500,7
73600,4
73700,1
73800,3
73901,6
74000,7
74100,2
74200,0
74300,-1
74400,0
74500,1
74600,0
74700,0
74800,0
74900,1
75000,1
75100,4
75200,7
75300,10
75400,8
75500,3
75600,6
75700,10
75800,6
75900,8
76000,8
76100,2
76200,2
76300,5
76400,3
76500,-2
76600,0
76700,2
76800,1
76900,-3
77000,0
77101,3
77200,1
77300,1
77400,1
77500,4
77600,7
77700,8
77800,6
77900,7
78000,8
78100,4
78200,3
78300,6
78400,5
78500,0
78600,-1
78700,1
78800,0
78900,-1
79000,0
79100,0
79200,-1
79300,0
79400,0
79500,0
79600,-1
79700,0
79800,0
79900,0
80000,0
80100,0
80200,0
80301,1
80400,0
80500,0
80600,1
80700,0
80800,1
80900,0
81000,0
81100,0
81200,0
81300,0
81400,0
81500,0
81600,0
81700,0
81800,0
81900,0
82000,0
82100,0
82200,0
82300,0
82400,-1
82500,0
82600,0
82700,0
82800,0
82900,0
83000,0
83100,1
83200,0
83300,1
83400,2
83501,6
83600,5
83700,4
83800,3
83900,4
84000,3
84100,0
84200,2
84300,0
84400,-1
84500,1
84600,0
84700,1
84800,0
84900,2
85000,7
85100,4
85200,1
85300,2
85400,3
85500,3
85600,4
85700,8
85800,14
85900,13
86000,10
86100,7
86200,7
86300,9
86400,7
86500,2
86600,2
86701,5
86800,4
86900,1
87000,1
87100,6
87200,12
87300,11
87400,0
87500,-1
87600,5
87700,5
87800,6
87900,9
88000,9
88100,8
88200,9
88300,7
88400,7
88500,6
88600,10
88700,13
88800,10
88900,3
89000,2
89100,2
89200,2
89300,4
89400,7
89500,7
89600,3
89700,3
89800,5
89901,2
90000,0
90100,0
90200,2
90300,2
90400,0
90500,0
90600,0
90700,1
90800,0
90900,0
91000,0
91100,0
91200,0
91300,0
91400,0
91500,0
91600,0
91700,0
91800,0
91900,0
92000,0
92100,0
92200,0
92300,0
92400,0
92500,0
92600,0
92700,0
92800,0
92900,0
93000,1
93101,0
93200,1
93300,0
93400,1
93500,0
93600,1
93700,0
93800,0
93900,0
94000,0
94100,0
94200,-1
94300,0
94400,1
94500,0
94600,0
94700,0
94800,0
94900,0
95000,0
95100,0
95200,0
95300,0
95400,0
95500,0
95600,0
95700,0
95800,1
95900,-1
96000,-1
96100,0
96200,1
96301,1
96400,0
96500,1
96600,0
96700,0
96800,0
96900,0
97000,0
97100,0
97200,0
97300,0
97400,0
97500,0
97600,0
97700,0
97800,0
97900,0
98000,0
98100,0
98200,0
98300,0
98400,0
98500,0
98600,0
98700,0
98800,0
98900,0
99000,0
99100,0
99200,1
99300,-1
99400,0
99501,-1
99600,1
99700,0
99800,0
99900,0
100000,0
100100,0
100200,0
100300,0
100400,0
100500,0
100600,0
100700,0
100800,0
100900,0
101000,0
101100,0
101200,0
101300,-1
101400,0
101500,0
101600,0
101700,-1
101800,0
101900,0
102000,0
102100,0
102200,0
102300,0
102400,1
102500,0
102600,0
102701,0
102800,0
102900,0
103000,1
103100,0
103200,0
103300,0
103400,0
103500,0
103600,0
103700,0
103800,0
103900,0
104000,0
104100,0
104200,0
104300,0
104400,0
104500,0
104600,0
104700,0
104800,0
104900,-1
105000,0
105100,0
105200,-1
105300,0
105400,0
105500,0
105600,0
105700,0
105800,0
105901,0
106000,0
106100,0
106200,0
106300,0
106400,0
106500,0
106600,0
106700,0
106800,0
106900,0
107000,0
107100,0
107200,0
107300,0
107400,0
107500,0
107600,0
107700,0
107800,0
107900,0
108000,0
108100,0
108200,1
108300,0
108400,0
108500,1
108600,0
108700,0
108800,1
108900,0
109000,1
109101,0
109200,0
109300,0
109400,0
109500,0
109600,0
109700,0
109800,0
109900,0
110000,0
110100,0
110200,0
110300,-1
110400,0
110500,0
110600,0
110700,0
110800,0
110900,0
111000,0
111100,0
111200,0
111300,0
111400,1
111500,0
111600,0
111700,0
111800,0
111900,0
112000,0
112100,0
112200,0
112301,0
112400,0
112500,0
112600,0
112700,0
112800,0
112900,0
113000,0
113100,0
113200,0
113300,0
113400,1
113500,0
113600,0
113700,1
113800,0
113900,0
114000,0
114100,0
114200,0
114300,1
114400,0
114500,1
114600,0
114700,0
114800,0
114900,0
115000,0
115100,0
115200,0
115300,0
115400,0
115501,0
115600,0
115700,0
115800,0
115900,0
116000,0
116100,0
116200,0
116300,0
116400,0
116500,0
116600,0
116700,0
116800,0
116900,0
117000,0
117100,0
117200,0
117300,0
117400,0
117500,0
117600,0
117700,0
117800,0
117900,0
118000,0
118100,0
118200,0
118300,0
118400,0
118500,-1
118600,-1
118701,-1
118800,-3
118900,-4
119000,-1
119100,2
119200,3
119300,2
119400,-1
119500,-2
119600,-2
119700,0
119800,0
119900,1
120000,1
120100,-2
120200,-3
120300,0
120400,4
120500,4
120600,4
120700,6
120800,6
120900,9
121000,10
121100,9
121200,8
121300,5
121400,0
121500,-1
121600,-1
121700,2
121800,4
121901,2
122000,1
122100,8
122200,13
122300,12
122400,11
122500,7
122600,5
122700,6
122800,12
122900,17
123000,13
123100,11
123200,14
123300,21
123400,20
123500,18
123600,16
123700,17
123800,14
123900,8
124000,8
124100,7
124200,4
124300,1
124400,0
124500,0
124600,-2
124700,-1
124800,-2
124900,-1
125000,0
125101,1
125200,0
125300,0
125400,0
125500,1
125600,0
125700,0
125800,0
125900,0
126000,0
126100,0
126200,0
126300,0
126400,1
126500,0
126600,1
126700,0
126800,0
126900,0
127000,0
127100,0
127200,1
127300,0
127400,0
127500,0
127600,0
127700,0
127800,0
127900,1
128000,0
128100,1
128200,0
128301,0
128400,1
128500,0
128600,0
128700,0
128800,0
128900,0
129000,0
129100,0
129200,0
129300,0
129400,0
129500,-1
129600,0
129700,0
129800,-1
129900,0
130000,1
130100,0
130200,-1
130300,-1
130400,0
130500,0
130600,1
130700,1
130800,0
130900,0
131000,1
131100,0
131200,0
131300,0
131400,0
131501,0
131600,0
131700,-1
131800,0
131900,0
132000,0
132100,-1
132200,0
132300,0
132400,-1
132500,0
132600,0
132700,-1
132800,0
132900,0
133000,0
133100,0
133200,0
133300,0
133400,0
133500,0
133600,0
133700,0
133800,1
133900,0
134000,0
134100,1
134200,0
134300,1
134400,0
134500,0
134600,-1
134701,-1
134800,-3
134900,-4
135000,-2
135100,1
135200,2
135300,0
135400,0
135500,0
135600,1
135700,0
135800,0
135900,0
136000,0
136100,0
136200,0
136300,0
136400,-1
136500,0
136600,0
136700,0
136800,0
136900,0
137000,0
137100,0
137200,1
137300,0
137400,0
137500,0
137600,0
137700,0
137800,0
137901,0
138000,0
138100,0
138200,0
138300,0
138400,0
138500,0
138600,0
138700,0
138800,-1
138900,0
139000,0
139100,0
139200,-1
139300,1
139400,1
139500,0
139600,-2
139700,-3
139800,1
139900,1
140000,0
140100,0
140200,0
140300,0
140400,1
140500,0
140600,0
140700,0
140800,0
140900,0
141000,0
141101,0
141200,1
141300,1
141400,0
141500,0
141600,0
141700,0
141800,0
141900,2
142000,1
142100,-1
142200,-1
142300,-1
142400,1
142500,0
142600,-1
142700,1
142800,0
142900,0
143000,0
143100,0
143200,0
143300,0
143400,0
143500,0
143600,0
143700,0
143800,0
143900,0
144000,0
144100,0
144200,0
144301,0
144400,0
144500,0
144600,0
144700,0
144800,0
144900,0
145000,0
145100,0
145200,0
145300,0
145400,1
145500,0
145600,0
145700,0
145800,0
145900,0
146000,0
146100,0
146200,0
146300,0
146400,0
146500,0
146600,1
146700,-1
146800,-1
146900,-1
147000,-2
147100,-4
147200,-1
147300,2
147400,-1
147501,-1
147600,1
147700,0
147800,-1
147900,1
148000,1
148100,0
148200,-1
148300,0
148400,0
148500,0
148600,0
148700,0
148800,0
148900,0
149000,0
149100,0
149200,0
149300,0
149400,0
149500,1
149600,0
149700,0
149800,0
149900,0
150000,0
150100,0
150200,0
150300,0
150400,0
150500,1
150600,3
150701,1
150800,-2
150900,-1
151000,0
151100,1
151200,-1
151300,0
151400,0
151500,0
151600,0
151700,0
151800,0
151900,0
152000,-1
152100,0
152200,0
152300,0
152400,-1
152500,0
152600,0
152700,0
152800,0
152900,0
153000,0
153100,0
153200,0
153300,0
153400,1
153500,1
153600,-1
153700,0
153800,0
153901,0
154000,0
154100,0
154200,0
154300,0
154400,0
154500,0
154600,0
154700,0
154800,0
154900,0
155000,0
155100,0
155200,0
155300,0
155400,0
155500,0
155600,0
155700,0
155800,0
155900,0
156000,0
156100,1
156200,-1
156300,-2
156400,-1
156500,0
156600,0
156700,1
156800,0
156900,1
157000,0
157101,0
157200,0
157300,0
157400,0
157500,0
157600,0
157700,0
157800,0
157900,0
158000,0
158100,1
158200,0
158300,0
158400,0
158500,0
158600,0
158700,0
158800,1
158900,0
159000,-1
159100,0
159200,0
159300,0
159400,0
159500,0
159600,0
159700,0
159800,0
159900,0
160000,0
160100,0
160200,0
160301,0
160400,0
160500,1
160600,0
160700,1
160800,0
160900,0
161000,0
161100,0
161200,0
161300,0
161400,0
161500,0
161600,0
161700,0
161800,0
161900,0
162000,0
162100,0
162200,0
162300,0
162400,0
162500,-1
162600,-3
162700,-2
162800,0
162900,-1
163000,0
163100,0
163200,1
163300,0
163400,0
163501,0
163600,0
163700,0
163800,0
163900,0
164000,0
164100,0
164200,0
164300,0
164400,0
164500,1
164600,0
164700,0
164800,0
164900,0
165000,0
165100,0
165200,0
165300,0
165400,0
165500,0
165600,0
165700,0
165800,0
165900,0
166000,0
166100,0
166200,0
166300,1
166400,1
166500,-5
166600,-3
166701,1
166800,2
166900,0
167000,-2
167100,-1
167200,1
167300,0
167400,-1
167500,0
167600,1
167700,1
167800,-1
167900,0
168000,0
168100,1
168200,0
168300,0
168400,1
168500,0
168600,0
168700,0
168800,0
168900,0
169000,0
169100,0
169200,0
169300,0
169400,0
169500,0
169600,0
169700,0
169800,-1
169901,0
170000,0
170100,0
170200,0
170300,0
170400,0
170500,0
170600,0
170700,0
170800,0
170900,0
171000,0
171100,1
171200,0
171300,1
171400,0
171500,1
171600,0
171700,0
171800,0
171900,0
172000,0
172100,0
172200,0
172300,0
172400,0
172500,0
172600,0
172700,0
172800,0
172900,0
173000,0
173101,0
173200,0
173300,0
173400,0
173500,0
173600,-1
173700,0
173800,0
173900,0
174000,1
174100,-1
174200,-3
174300,-4
174400,0
174500,4
174600,2
174700,-4
174800,-3
174900,1
175000,2
175100,0
175200,-1
175300,-1
175400,1
175500,0
175600,-1
175700,1
175800,0
175900,0
176000,0
176100,0
176200,0
176301,0
176400,0
176500,0
176600,0
176700,0
176800,-1
176900,0
177000,0
177100,0
177200,1
177300,0
177400,-2
177500,0
177600,1
177700,2
177800,0
177900,-1
178000,-1
178100,1
178200,0
178300,-1
178400,0
178500,0
178600,0
178700,0
178800,0
178900,0
179000,-1
179100,0
179200,0
179300,0
179400,-1
179501,0
179600,0
179700,0
179800,1
179900,0
180000,-2
180100,0
180200,0
180300,-1
180400,0
180500,1
180600,0
180700,0
180800,0
180900,0
181000,0
181100,0
181200,0
181300,0
181400,0
181500,0
181600,0
181700,0
181800,0
181900,0
182000,0
182100,1
182200,1
182300,-1
182400,-1
182500,0
182600,2
182701,0
182800,-1
182900,0
183000,2
183100,0
183200,-1
183300,0
183400,0
183500,0
183600,-1
183700,0
183800,0
183900,0
184000,0
184100,0
184200,0
184300,0
184400,0
184500,0
184600,0
184700,0
184800,0
184900,0
185000,1
185100,0
185200,0
185300,0
185400,-1
185500,-1
185600,1
185700,1
185800,-1
185901,0
186000,-1
186100,1
186200,0
186300,0
186400,1
186500,0
186600,0
186700,0
186800,0
186900,0
187000,0
187100,0
187200,0
187300,0
187400,0
187500,0
187600,0
187700,0
187800,0
187900,0
188000,0
188100,0
188200,0
188300,0
188400,0
188500,0
188600,0
188700,0
188800,0
188900,0
189000,0
189101,0
189200,0
189300,0
189400,0
189500,0
189600,0
189700,0
189800,0
189900,1
190000,0
190100,-1
190200,-1
190300,1
190400,1
190500,0
190600,-1
190700,0
190800,0
190900,0
191000,0
191100,0
191200,0
191300,0
191400,0
191500,0
191600,0
191700,0
191800,0
191900,0
192000,0
192100,0
192200,0
192301,0
192400,0
192500,0
192600,0
192700,1
192800,1
192900,0
193000,0
193100,-1
193200,0
193300,0
193400,0
193500,-1
193600,0
193700,0
193800,0
193900,0
194000,0
194100,0
194200,0
194300,0
194400,0
194500,0
194600,0
194700,0
194800,0
194900,0
195000,0
195100,0
195200,0
195300,0
195400,0
195501,0
195600,0
195700,0
195800,0
195900,0
196000,0
196100,0
196200,0
196300,0
196400,0
196500,0
196600,0
196700,0
196800,0
196900,0
197000,0
197100,0
197200,1
197300,0
197400,-1
197500,-2
197600,1
197700,1
197800,0
197900,-1
198000,1
198100,1
198200,-1
198300,-1
198400,1
198500,0
198600,0
198701,0
198800,0
198900,0
199000,0
199100,0
199200,0
199300,0
199400,1
199500,0
199600,0
199700,1
199800,0
199900,0
200000,0
200100,0
200200,0
200300,0
200400,0
200500,0
200600,0
200700,0
200800,0
200900,0
201000,0
201100,0
201200,0
201300,0
201400,0
201500,0
201600,0
201700,-1
201800,0
201901,0
202000,0
202100,-1
202200,0
202300,0
202400,-1
202500,0
202600,0
202700,0
202800,0
202900,0
203000,0
203100,0
203200,0
203300,0
203400,0
203500,0
203600,0
203700,0
203800,0
203900,0
204000,0
204100,0
204200,0
204300,1
204400,0
204500,-1
204600,-1
204700,1
204800,0
204900,-1
205000,0
205101,1
205200,0
205300,0
205400,-1
205500,-2
205600,-1
205700,1
205800,1
205900,0
206000,0
206100,1
206200,0
206300,0
206400,0
206500,0
206600,0
206700,0
206800,0
206900,0
207000,0
207100,0
207200,0
207300,0
207400,0
207500,1
207600,0
207700,0
207800,0
207900,0
208000,0
208100,0
208200,0
208301,0
208400,0
208500,1
208600,-1
208700,0
208800,0
208900,1
209000,0
209100,0
209200,0
209300,0
209400,0
209500,0
209600,0
209700,0
209800,0
209900,0
210000,0
210100,0
210200,0
210300,0
210400,0
210500,0
210600,0
210700,0
210800,0
210900,0
211000,0
211100,0
211200,0
211300,0
211400,0
211501,0
211600,0
211700,-1
211800,-1
211900,-1
212000,0
212100,1
212200,0
212300,0
212400,0
212500,0
212600,0
212700,0
212800,0
212900,0
213000,1
213100,0
213200,0
213300,0
213400,0
213500,0
213600,0
213700,0
213800,0
213900,0
214000,-2
214100,0
214200,1
214300,2
214400,0
214500,-1
214600,1
214701,0
214800,0
214900,0
215000,0
215100,0
215200,0
215300,0
215400,0
215500,0
215600,0
215700,0
215800,0
215900,0
216000,1
216100,0
216200,0
216300,0
216400,0
216500,0
216600,0
216700,0
216800,0
216900,0
217000,0
217100,0
217200,0
217300,0
217400,0
217500,0
217600,0
217700,0
217800,0
217901,0
218000,0
218100,-1
218200,0
218300,-1
218400,0
218500,-1
218600,1
218700,1
218800,-1
218900,0
219000,0
219100,0
219200,0
219300,0
219400,0
219500,0
219600,1
219700,0
219800,0
219900,0
220000,0
220100,0
220200,0
220300,0
220400,0
220500,0
220600,0
220700,0
220800,0
220900,0
221000,0
221101,-1
221200,-1
221300,-1
221400,0
221500,1
221600,1
221700,0
221800,0
221900,0
222000,0
222100,1
222200,0
222300,0
222400,0
222500,0
222600,0
222700,0
222800,0
222900,0
223000,0
223100,0
223200,0
223300,0
223400,0
223500,0
223600,0
223700,0
223800,0
223900,0
224000,0
224100,0
224200,0
224301,0
224400,0
224500,0
224600,0
224700,0
224800,0
224900,0
225000,-1
225100,-1
225200,-1
225300,1
225400,0
225500,-1
225600,1
225700,0
225800,0
225900,0
226000,0
226100,0
226200,1
226300,0
226400,0
226500,1
226600,0
226700,0
226800,0
226900,0
227000,0
227100,0
227200,0
227300,0
227400,0
227501,0
227600,0
227700,0
227800,0
227900,0
228000,0
228100,0
228200,0
228300,0
228400,0
228500,0
228600,0
228700,0
228800,0
228900,0
229000,0
229100,0
229200,0
229300,0
229400,0
229500,0
229600,0
229700,0
229800,0
229900,0
230000,0
230100,1
230200,0
230300,0
230400,1
230500,0
230600,0
230701,0
230800,0
230900,0
231000,0
231100,0
231200,0
231300,1
231400,0
231500,-1
231600,-2
231700,-2
231800,0
231900,1
232000,0
232100,-1
232200,1
232300,0
232400,1
232500,0
232600,0
232700,1
232800,0
232900,0
233000,0
233100,0
233200,0
233300,0
233400,0
233500,0
233600,0
233700,-1
233800,0
233901,0
234000,0
234100,0
234200,0
234300,0
234400,1
234500,0
234600,0
234700,0
234800,0
234900,0
235000,0
235100,0
235200,0
235300,0
235400,0
235500,0
235600,0
235700,0
235800,0
235900,0
236000,0
236100,0
236200,0
236300,0
236400,0
236500,0
236600,0
236700,0
236800,0
236900,0
237000,0
237101,0
237200,0
237300,0
237400,0
237500,0
237600,0
237700,0
237800,0
237900,0
238000,0
238100,0
238200,0
238300,0
238400,0
238500,1
238600,0
238700,-1
238800,-1
238900,-1
239000,0
239100,0
239200,0
239300,1
239400,0
239500,0
239600,0
239700,0
239800,0
239900,0
240000,0
240100,0
240200,0
240301,0
240400,0
240500,0
240600,1
240700,0
240800,0
240900,0
241000,0
241100,0
241200,0
241300,0
241400,0
241500,0
241600,0
241700,0
241800,0
241900,0
242000,0
242100,0
242200,0
242300,0
242400,-1
242500,-2
242600,0
242700,1
242800,1
242900,0
243000,-1
243100,0
243200,1
243300,0
243400,0
243501,0
243600,0
243700,0
243800,0
243900,1
244000,0
244100,0
244200,0
244300,0
244400,0
244500,0
244600,0
244700,0
244800,0
244900,0
245000,0
245100,0
245200,0
245300,0
245400,0
245500,0
245600,0
245700,0
245800,0
245900,0
246000,0
246100,0
246200,0
246300,0
246400,0
246500,0
246600,-3
246701,-4
246800,-5
246900,-3
247000,2
247100,1
247200,-3
247300,-4
247400,0
247500,3
247600,8
247700,9
247800,3
247900,-1
248000,-1
248100,3
248200,8
248300,10
248400,7
248500,0
248600,-3
248700,-2
248800,-1
248900,0
249000,1
249100,-1
249200,-2
249300,-1
249400,1
249500,4
249600,6
249700,7
249800,3
249901,4
250000,3
250100,-1
250200,2
250300,9
250400,4
250500,-3
250600,-3
250700,-4
250800,-3
250900,5
251000,10
251100,10
251200,7
251300,11
251400,12
251500,8
251600,5
251700,6
251800,14
251900,11
252000,7
252100,8
252200,15
252300,18
252400,13
252500,12
252600,15
252700,20
252800,16
252900,15
253000,16
253101,16
253200,14
253300,10
253400,6
253500,0
253600,-3
253700,-1
253800,3
253900,9
254000,13
254100,10
254200,2
254300,-1
254400,1
254500,8
254600,12
254700,14
254800,9
254900,5
255000,5
255100,5
255200,7
255300,9
255400,6
255500,2
255600,-1
255700,-1
255800,4
255900,3
256000,1
256100,-1
256200,-1
256301,1
256400,0
256500,-1
256600,0
256700,0
256800,0
256900,0
257000,0
257100,0
257200,0
257300,1
257400,0
257500,0
257600,0
257700,-1
257800,0
257900,0
258000,0
258100,0
258200,0
258300,0
258400,0
258500,0
258600,0
258700,-1
258800,0
258900,0
259000,-1
259100,0
259200,0
259300,-1
259400,0
259501,0
259600,-1
259700,0
259800,0
259900,-1
260000,0
260100,0
260200,1
260300,0
260400,-3
260500,-1
260600,4
260700,5
260800,7
260900,8
261000,3
261100,2
261200,3
261300,2
261400,0
261500,1
261600,2
261700,2
261800,4
261900,9
262000,10
262100,6
262200,4
262300,2
262400,4
262500,8
262600,8
262701,9
262800,6
262900,1
263000,1
263100,4
263200,2
263300,2
263400,4
263500,2
263600,4
263700,9
263800,12
263900,10
264000,3
264100,-4
264200,-2
264300,4
264400,3
264500,-1
264600,-1
264700,0
264800,0
264900,1
265000,0
265100,0
265200,1
265300,0
265400,0
265500,0
265600,0
265700,0
265800,0
265901,0
266000,0
266100,0
266200,0
266300,0
266400,0
266500,0
266600,0
266700,0
266800,0
266900,0
267000,0
267100,0
267200,0
267300,0
267400,0
267500,0
267600,0
267700,0
267800,0
267900,0
268000,0
268100,0
268200,0
268300,0
268400,0
268500,0
268600,0
268700,0
268800,0
268900,0
269000,-1
269101,0
269200,0
269300,0
269400,0
269500,0
269600,0
269700,0
269800,0
269900,0
270000,0
270100,0
270200,0
270300,0
270400,0
270500,0
270600,0
270700,-1
270800,0
270900,0
271000,0
271100,0
271200,0
271300,0
271400,0
271500,0
271600,0
271700,0
271800,0
271900,0
272000,0
272100,0
272200,0
272301,0
272400,0
272500,0
272600,0
272700,0
272800,0
272900,0
273000,0
273100,0
273200,0
273300,0
273400,0
273500,0
273600,0
273700,0
273800,0
273900,0
274000,0
274100,0
274200,0
274300,0
274400,0
274500,0
274600,0
274700,0
274800,0
274900,0
275000,0
275100,0
